source_ip_oct1,source_ip_oct2,source_ip_oct3,source_ip_oct4,destination_ip_oct1,destination_ip_oct2,destination_ip_oct3,destination_ip_oct4,status_code,hour,weekday,login,admin,update,download,upload,passwd,config,reset,token,php,label
10,104,108,27,110,164,11,73,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,134,77,154,110,164,11,73,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,138,43,174,32,118,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,107,136,92,223,116,252,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,141,92,223,116,253,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,115,104,199,232,166,172,206,15,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,100,129,92,223,116,252,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,125,10,110,164,17,98,503,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,153,92,223,116,252,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,103,212,110,164,11,58,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,137,92,223,116,252,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,235,231,92,223,116,252,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,112,17,92,223,116,253,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,103,131,110,164,11,58,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,150,110,164,11,73,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,235,238,110,164,28,25,503,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,107,209,110,164,11,58,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,149,110,164,17,98,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,147,110,164,28,18,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,153,203,153,50,90,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,156,110,164,11,58,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,142,91,228,167,137,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,143,92,223,116,253,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,150,92,223,116,252,403,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,170,73,10,104,4,36,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,134,44,80,110,164,11,73,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,142,110,164,11,58,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,138,43,174,32,150,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,134,45,188,110,164,11,58,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,145,172,217,25,3,304,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,141,110,164,17,98,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,140,110,164,11,73,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,153,110,164,17,98,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,151,110,164,11,58,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,100,117,110,164,11,73,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,141,92,223,116,252,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,235,103,10,104,117,73,304,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,134,122,64,92,223,116,252,503,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,101,101,4,92,223,116,253,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,101,101,4,110,164,28,16,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,112,165,43,174,53,240,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,235,163,199,232,166,172,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,139,1,179,246,218,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
10,104,197,39,110,164,11,163,206,15,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,151,110,164,17,88,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,104,54,199,232,166,172,403,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,142,199,232,166,172,206,15,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,198,194,92,223,116,253,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,235,238,23,39,81,215,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,148,110,164,11,144,206,15,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,197,39,110,164,11,163,206,15,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,153,110,164,11,73,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,103,177,110,164,11,58,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,138,199,232,166,172,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,138,110,164,17,88,403,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,148,110,164,11,58,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,102,206,110,164,11,144,206,15,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,100,212,110,164,11,73,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,4,156,43,174,53,240,200,15,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,144,43,174,32,118,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,147,199,232,166,172,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,4,90,34,107,221,82,200,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,104,112,165,43,174,32,118,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,179,227,155,92,223,116,252,206,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
